mean_pixels,std_pixels,median_pixels,mean_hist,std_hist,median_hist,label
55.34515380859375,65.3856167601279,0.0,3072.0,6554.636317142241,480.0,0.0
79.82000732421875,80.60741019121208,68.0,3072.0,4440.296822848671,1774.5,0.0
44.14227294921875,59.92298898988717,0.0,3072.0,7065.15700462488,706.5,0.0
58.82147216796875,68.77723839236057,12.0,3072.0,5792.252864818663,711.0,0.0
40.34722900390625,60.03190456995505,0.0,3072.0,7214.957900085073,700.5,0.0
50.1712646484375,62.02031223989652,0.0,3072.0,5981.811086535582,1248.0,0.0
77.99334716796875,70.55337658425034,77.0,3072.0,4273.463539683005,1632.0,0.0
41.3291015625,57.01187036121017,0.0,3072.0,6760.641361956719,666.0,0.0
45.627685546875,56.36133885643759,0.0,3072.0,6352.41171721418,652.5,0.0
51.962646484375,61.322521210763654,1.0,3072.0,5901.87080509223,756.0,0.0
48.126953125,69.29892891610719,0.0,3072.0,7001.966580897112,1359.0,0.0
47.5269775390625,66.67800556054972,0.0,3072.0,6810.256713223078,1042.5,0.0
63.417724609375,71.79458948551004,53.0,3072.0,5302.663575977643,1758.0,0.0
60.99853515625,72.61215982664453,26.0,3072.0,5617.9612961464945,1870.5,0.0
44.247802734375,59.43871166496439,0.0,3072.0,6516.842832230957,1165.5,0.0
36.73553466796875,63.95142384115314,0.0,3072.0,8129.090124362013,727.5,0.0
54.24591064453125,61.86482329604603,43.0,3072.0,5535.429759738624,1329.0,0.0
47.06298828125,58.384934682725415,0.0,3072.0,6200.8345406082235,601.5,0.0
43.93927001953125,60.07280056749324,0.0,3072.0,6908.882109285119,721.5,0.0
37.46868896484375,55.73622457235523,0.0,3072.0,7524.14540828392,609.0,0.0
31.20916748046875,54.47013508924772,0.0,3072.0,8446.835169162472,262.5,0.0
56.64617919921875,69.9647005290402,0.0,3072.0,6324.697216072877,775.5,0.0
54.26751708984375,62.25616619291807,61.0,3072.0,5619.008008536738,762.0,0.0
57.70452880859375,68.6310310418888,0.0,3072.0,6055.732408222807,1159.5,0.0
38.0521240234375,54.4985706868933,0.0,3072.0,7001.718985363523,1098.0,0.0
41.808349609375,64.74777074929123,0.0,3072.0,7807.376656086217,720.0,0.0
73.76702880859375,76.70908947775358,70.0,3072.0,4937.570075452094,1645.5,0.0
29.33831787109375,57.07739662571235,0.0,3072.0,8814.311558482603,715.5,0.0
38.377685546875,53.2589057355774,0.0,3072.0,6975.924454866179,403.5,0.0
52.87359619140625,77.3175047080815,0.0,3072.0,6998.607147140065,1036.5,0.0
38.542236328125,63.17916861554892,0.0,3072.0,7939.148230446387,558.0,0.0
39.73724365234375,52.344148688968666,0.0,3072.0,6616.974875273443,406.5,0.0
65.46966552734375,55.08875945859515,66.0,3072.0,4253.839868283713,580.5,0.0
66.98406982421875,74.86427206012746,50.0,3072.0,5581.020773568219,1353.0,0.0
71.73046875,70.97469674126582,69.0,3072.0,4490.386481139458,1776.0,0.0
61.35986328125,68.85929178986392,28.5,3072.0,5601.187496861715,1596.0,0.0
53.6981201171875,64.27450006628389,0.0,3072.0,6028.725424996564,1314.0,0.0
41.680419921875,59.81345955359026,0.0,3072.0,6851.539197508834,1251.0,0.0
53.60662841796875,63.47048755553034,20.0,3072.0,5628.159412721001,1645.5,0.0
67.33056640625,79.53498719283937,20.0,3072.0,5553.798970074448,1758.0,0.0
